,y,x,mass,size,ecc,signal,raw_mass,ep,frame,In_Cell,In_Nucleus
0,162.27684256272778,156.0480328195032,1525.72747899279,1.5324954441253058,0.13966128030600494,168.77477477140064,29290.0,0.06267734987983554,0,1,0
1,182.84523586507277,153.90070133124144,1364.6259189596533,1.4850046832412482,0.08315064155007906,166.95333493764306,31162.0,0.0532130816547256,0,1,0
2,203.99714977431037,370.31701466912415,1423.8506742559766,1.568911750576423,0.015905416127043808,142.37588033871688,27384.0,0.0765371890069872,0,1,0
3,210.75113375287185,159.01918223287717,1199.6338273517797,1.7789927964328385,0.21268227353280936,81.75309008227242,48144.0,0.022454604885843034,0,0,1
4,218.84740528305466,226.90064823483402,1685.2912005697938,1.366488494287445,0.17775394773985545,225.24340400348572,34406.0,0.04217675434726712,0,1,0
5,221.96708903876285,170.30610736426186,1172.6717245494474,1.6865349576865805,0.1307875596926073,122.38398040898738,56847.0,0.017323032301575746,0,0,1
6,233.89940203669144,214.83045221782396,1237.1331193678238,1.6737064959761707,0.14493115293557485,124.37717882355982,53016.0,0.019260605721721388,0,0,1
7,247.78979651817443,232.60776597490735,1046.485089048931,1.7695348547712972,0.22857035105196546,95.95712527710121,45904.0,0.024307939063909028,0,0,1
8,260.04623162057857,123.29253978885593,1001.8877738210729,1.52722505076745,0.09361857995041363,106.71400569883178,55249.0,0.018081773880593652,0,0,1
9,258.8625292587305,180.09926590479228,1102.3945042969676,1.6803117467246644,0.16414156009795708,140.63033383136587,64084.0,0.014556736228037631,0,0,1
10,266.1732068375804,202.19918051181256,1032.3649359517094,1.7429967632145096,0.32139742250751596,106.7060169276311,63612.0,0.014709939862548175,0,0,1
11,267.0506663820907,256.7799516220831,1347.48201596297,1.684509522005947,0.10646327226387363,136.17259950138023,33560.0,0.04458842389989918,0,1,0
12,270.18868439695376,170.25431696085957,1082.574362948053,1.4616912852263197,0.35075588769264904,145.79906879821303,63491.0,0.014749735242202345,0,0,1
13,274.1362141690081,163.1049720735317,1168.5734849234927,1.510832383715542,0.12645620608817654,125.5515281900614,63703.0,0.014680152297027474,0,0,1
14,281.23969528220874,375.16625953056285,2456.003907770868,1.5318186861832863,0.010854318254005728,261.7720603186458,32962.0,0.04646651009714259,0,1,0
15,281.9600654716501,213.83772724383422,1005.4347882341798,1.8564543883457347,0.1466296779640798,85.67557674181175,64947.0,0.014284717611426283,0,0,1
16,283.2550262356958,231.74791914387635,1098.4840007942294,1.847065602458147,0.24489807252588328,122.57171653220362,54247.0,0.01859239195289665,0,0,1
17,285.99762988790593,127.21569100654122,1108.9373079103336,1.6307133860968055,0.26968869905643816,157.4067533528172,60777.0,0.01570256854036638,0,0,1
18,289.1510182241667,222.66228811040116,1142.150624177207,1.6763538729472585,0.12149178715252205,138.4214385943748,61305.0,0.015507672329297504,0,0,1
19,288.66342410317714,347.0696703332858,1456.880248785234,1.5832226257326008,0.18058048966970408,151.62288300351682,30501.0,0.05621007803186795,0,1,0
20,303.10468433471675,219.7838863134574,1052.9280330222884,1.707202864208828,0.3062631899116819,102.9353169209049,51209.0,0.020333331702177503,0,0,1
21,308.96241499231803,212.0183771423127,1341.5223926472545,1.7932503497979215,0.5895251011755807,133.22873731392556,50859.0,0.02055507361326677,0,0,1
22,315.2424335218365,346.8887354087546,1200.0612266110168,1.4706086093960702,0.1377249949987647,146.4381704942683,29371.0,0.062198687796527985,0,1,0
23,314.81643257441965,384.27537876614366,1879.5221947721966,1.430766438633475,0.15408770916496506,230.78761121676533,30735.0,0.0551112680169703,0,1,0
24,330.5176428536426,465.9951197857664,1385.696303001476,1.592500172191378,0.19433097587321174,131.66693254419044,25346.0,0.1002378594335929,0,1,0
25,339.4028741029503,278.70565429254896,1127.1157567775062,1.773560283848996,0.2411844500850501,92.07458247356533,28755.0,0.06603382165713306,0,1,0
26,359.28388530719184,314.20330301156935,1356.8528445813809,1.6040193928029225,0.06430765070915997,139.86740618169986,27153.0,0.0786448808083479,0,1,0
27,169.02720604888586,155.82345337026777,1253.4823445203542,1.6444156588085705,0.25108368414592785,116.92966542099661,28568.0,0.059216177676069806,1,1,0
28,185.24393018223324,153.19381802040314,1102.009248507147,1.4672077635968435,0.3116057453080229,142.4103044493133,29581.0,0.053708959007767176,1,1,0
29,196.63150710016814,146.23394762689574,1311.789943256732,1.3074252948561889,0.19801905949828402,215.22710490870577,34459.0,0.03709588401254748,1,1,0
30,210.83569489086457,355.330725315728,1208.0067851163717,1.7096517824178983,0.17452709710969674,114.5755234195803,27922.0,0.06335921092303706,1,1,0
31,216.01340662122925,107.41006374576831,1069.5360652408572,1.5656355519521763,0.18093910474774216,142.17445348813243,48312.0,0.019748384090352424,1,0,1
32,219.53159761766958,231.98584044360635,2339.3358021866125,1.5112523932307371,0.1439972261764459,286.2313470553195,35029.0,0.0358018611360998,1,1,0
33,228.8638680597387,129.01356375797104,1051.349335567578,1.7952941923672745,0.5514963411917563,101.17569473619402,56614.0,0.01542537775176425,1,0,1
34,231.95694302397126,193.0097139993236,1071.8945748526658,1.573421723207377,0.191111362185395,130.8841806241971,56259.0,0.015571131625828462,1,0,1
35,243.65301085883513,181.49535651909787,1150.341225107653,1.6668966100522067,0.26104679158258964,125.39409436115392,64657.0,0.012726420963328983,1,0,1
36,246.04625650145732,213.6353679277906,1237.7720499394738,1.5572851653949298,0.4908064946226996,152.61740993597357,58963.0,0.01452569086208903,1,0,1
37,246.12227317334285,231.48695155678473,1223.9136221649026,1.7976213702488268,0.16308717422284985,115.86396848529053,49651.0,0.01889434122996708,1,0,1
38,248.21901414665402,123.48413633276675,1138.3171936978217,1.7656349352218808,0.49853858990758815,118.56315170769363,58122.0,0.014835482898852576,1,0,1
39,259.47831185883325,238.40473231227182,1120.9952508822057,1.699054005446655,0.3396541015248813,104.87942834881187,48816.0,0.01941801253454788,1,0,1
40,266.39157061171807,127.61902413731839,1204.5738433480726,1.740994744941757,0.189576910007482,122.43722212560877,58629.0,0.014647161836080174,1,0,1
41,266.99588552111175,173.3080929205016,1178.2895640075842,1.6819964259297053,0.263339405116391,125.58190160802015,62782.0,0.013267593154909349,1,0,1
42,268.21572916354546,75.07381740198701,1020.3480370034724,1.6902830045389468,0.33670584754123395,120.14859428007604,53654.0,0.01673122059848152,1,0,1
43,274.3810936543031,169.53887819858483,1005.5068968906476,1.7054503742102873,0.4105620352079252,104.23738962115289,62740.0,0.013280242942280553,1,0,1
44,276.8303402143782,341.0781861073393,1395.9843687879045,1.4797452125999728,0.16427192163682658,158.88493084883515,30685.0,0.048766189074924554,1,1,0
45,281.7997072069171,177.05840835619438,1017.3431210536127,1.620649318554253,0.11151757722470894,105.42101203744939,59746.0,0.014248672389661038,1,0,1
46,290.3913781864343,214.45947095755994,1273.0274010256194,1.6467425643314055,0.08489710859655904,131.0545174294944,62450.0,0.013368249356307494,1,0,1
47,290.55019625456464,231.85281233116575,1341.9657634567045,1.631721100812902,0.1225950643095197,147.76936240058936,52045.0,0.017538281826160965,1,0,1
48,290.4685856516708,372.21702272042455,1724.9047398169585,1.5267487059158082,0.03722166045102932,219.27587974231042,31291.0,0.04642118585910526,1,1,0
49,297.3069693246244,163.87481515014335,1013.0453924276504,1.7707275574441195,0.3611964917325972,115.70236690077772,57033.0,0.015256819657044998,1,0,1
50,298.1066000843239,217.01221535855055,1129.1452118741217,1.671543097501624,0.1453492061483042,113.66269284760256,59769.0,0.014240694846047149,1,0,1
51,308.1287745354723,147.18906396280605,1101.004698116932,1.5337323547391581,0.15311310321378885,117.54549848630217,54803.0,0.01619890513091931,1,0,1
52,307.47986138800866,348.4864929382384,1664.9680224042759,1.5343984853630186,0.21392511245583068,197.16266832640926,29974.0,0.0518385861021693,1,1,0
53,319.8433642049363,196.1295103731785,1365.2494944577254,1.7351325867652092,0.3185812129049576,109.64449128674357,45318.0,0.02196874958447219,1,0,1
54,321.7530165338207,110.52379380954798,1032.3458627509503,1.681943322500064,0.19420491980917995,105.82719980392753,39700.0,0.027842767107887828,1,0,1
55,369.1786499012168,318.49557552761314,1892.3632898657568,1.4806361367123353,0.18729191281655724,234.42275258259193,26876.0,0.07145396264278994,1,1,0
56,182.81384129788145,180.17826386273006,1540.8851312889499,1.6857197833159834,0.06666801672049875,139.40760279597586,31776.0,0.0611219854719327,2,1,0
57,191.99470175883494,155.98022669226728,1767.9378688468248,1.4752418779190581,0.09684872850549837,206.0531313938683,33262.0,0.054755058583595397,2,1,0
58,212.59541999996,258.5166786301989,2002.0118243253376,1.6748782144195793,0.0786105642762304,200.73317779265508,32670.0,0.05712570554788794,2,1,0
